Open,High,Low,Close,Date
0.012035174653022312,0.010178738694801293,0.013612756423410796,0.010736325970549979,2014-01-02
0.011415442073707954,0.010154749346537734,0.01407909751687228,0.01079817003152285,2014-01-03
0.011245621024434826,0.009465701898925788,0.011953910891190675,0.01001850786440775,2014-01-06
0.007840395680924706,0.005885262557302984,0.008343089614613552,0.0055857171335809835,2014-01-07
0.005401164479118398,0.005468779522692341,0.008220952520377245,0.005914807039953757,2014-01-08
0.006512716154940507,0.005032674132827292,0.00788340774127283,0.00504459634450409,2014-01-09
0.005696696449385558,0.0038682707621841145,0.006890762924019328,0.003960137203225578,2014-01-10
0.004166110333317569,0.006055348201023061,0.0070240066249218774,0.004991587149384483,2014-01-13
0.006439931498678664,0.004513706506278095,0.0073437796473905664,0.005245580696004504,2014-01-14
0.005019620703308386,0.0038530037546241486,0.00434586753526775,0.003571414901230377,2014-01-15
0.0035662243671274324,0.002828152012581145,0.005000967573416837,0.003858542143687263,2014-01-16
0.004373422047026565,0.0030353046929628424,0.00638223095686305,0.003496318541477611,2014-01-17
0.004408710149649844,0.0025228759106126764,0.004607907550527382,0.003202568098517891,2014-01-21
0.003806621621647091,0.002952442456278695,0.006184589098781945,0.004311314274231495,2014-01-22
0.01657620929830668,0.016295137458092163,0.017319066054043722,0.016456771859506142,2014-01-23
0.015755778579923843,0.015220135168332163,0.018627042437069155,0.01587368250873908,2014-01-24
0.01657400673649409,0.015394576159746709,0.015780133922787182,0.014802481564014744,2014-01-27
0.015235290844636054,0.018863808568727367,0.018045229399340834,0.020443413660291482,2014-01-28
0.02004318293220482,0.01884854738382477,0.021884776801027586,0.019040911143843903,2014-01-29
0.020920956817350497,0.019251946907379996,0.022653131020019493,0.01997959499854353,2014-01-30
0.0198645457464786,0.01995190019220011,0.022828565594616823,0.021008833279352004,2014-01-31
0.021979576339237666,0.019897382651473977,0.02247769644542215,0.019915539272220215,2014-02-03
0.02055705709285209,0.019108028285770684,0.021653826982645216,0.020253469942220534,2014-02-04
0.020049802396048033,0.01893794846470792,0.02187367612421008,0.019924374138073478,2014-02-05
0.0207709882704043,0.01962699591231988,0.022411080524819604,0.020695201439335315,2014-02-06
0.022319218437783922,0.02389866619805922,0.024662845701434274,0.02556972366727686,2014-02-07
0.02584573780025748,0.024306426891966257,0.027709613837221356,0.02567132462458943,2014-02-10
0.02596262669559571,0.025045630709952554,0.027982760459147243,0.026455398326856894,2014-02-11
0.027025657230310793,0.024858100384825277,0.027989419679268004,0.025337817285290026,2014-02-12
0.025020901958249422,0.02585896860126205,0.027869506278304423,0.027020817945917416,2014-02-13
0.02752850091428695,0.0254686525887622,0.029355134999351218,0.026791117331506756,2014-02-14
0.027506445850147415,0.026240562273058307,0.02853570699327103,0.02708707943981692,2014-02-18
0.026339765347780528,0.02515247647224292,0.028529047773150254,0.025183207132857863,2014-02-19
0.026048644390341255,0.025483913773664824,0.028793305551833917,0.026667435107335283,2014-02-20
0.02789019807697274,0.025686705283694725,0.028902118275979993,0.026066676024861707,2014-02-21
0.027177834228272288,0.02808311889941996,0.02864674341068983,0.029328876519001998,2014-02-24
0.03038236143271393,0.029849340487981782,0.03231086216762798,0.03066070600639771,2014-02-25
0.03168358077093339,0.02945903612079663,0.032532929072616845,0.029724222021500005,2014-02-26
0.029905983825705237,0.029051275426889595,0.03294153122902056,0.03048400868933239,2014-02-27
0.031072670217274834,0.029066530789134862,0.03142258861782378,0.02902629121018903,2014-02-28
0.028439354451040566,0.027223979985430566,0.030778589256492198,0.029017450446561496,2014-03-03
0.03058526802279772,0.029240977603206764,0.03244187624540906,0.031091396870083055,2014-03-04
0.0312623378796722,0.029642193630257427,0.033845346912339036,0.0307645068335122,2014-03-05
0.0314718639335992,0.02989514151066168,0.03319690609431071,0.030104121253190466,2014-03-06
0.03127998193098383,0.029140676507772773,0.03242411634847078,0.02963146182781498,2014-03-07
0.03004493367438571,0.0278846827370845,0.029446187826558987,0.02777176385012224,2014-03-10
0.028759149936462572,0.027426771495460467,0.030234525635761927,0.027226225628118716,2014-03-11
0.026783057413978545,0.025861146275109284,0.028908783425949464,0.02702744704419449,2014-03-12
0.02811295128018075,0.026031231918829376,0.028597887387025553,0.025587393398983402,2014-03-13
0.025470813488290667,0.024877728562737025,0.027425366538477963,0.024357170766674513,2014-03-14
0.025572260894129853,0.023964083753336182,0.027272145177213117,0.02396623679932887,2014-03-17
0.02428868560722204,0.02297412137410755,0.025981928691125963,0.023420692679551075,2014-03-18
0.023737326671341596,0.02279749688618843,0.02610628947863501,0.023385353216138022,2014-03-19
0.023693216543062515,0.02426935985530465,0.02664812940609257,0.02430857900448155,2014-03-20
0.02511132477662019,0.0234276714453798,0.023592478356911972,0.02027113377615279,2014-03-21
0.020565879118507907,0.01865447821449845,0.01534488302620296,0.014287859474723372,2014-03-24
0.014723625135004095,0.013961969546454026,0.01471199027153762,0.012507675289710043,2014-03-25
0.0134025591836604,0.012330926770825867,0.014894084066255725,0.012825724562653351,2014-03-26
0.012961469679274973,0.012413789007510015,0.013774866627917867,0.011036705511786774,2014-03-27
0.010581778316841373,0.010488375967121558,0.012491315291800212,0.009863903609749855,2014-03-28
0.010866285699640113,0.01002173656213659,0.0111877744356228,0.0083531769354869,2014-03-31
0.008713758553242454,0.009670671082802923,0.011600818048723274,0.011149347102528795,2014-04-01
0.011781550249221659,0.010935381371537434,0.013057586196014256,0.010749578269329887,2014-04-02
0.010826586584188932,0.009637965216493127,0.011236630459287064,0.008940677821406312,2014-04-03
0.009529778258797389,0.007653679287684068,0.00807882590608118,0.005102017074776047,2014-04-04
0.006234828235984979,0.005950680112579931,0.007019565168225134,0.005254415561857767,2014-04-07
0.006133374940943084,0.006517620612998903,0.00863621982675046,0.007659657659328287,2014-04-08
0.008554967980640454,0.007195768046060022,0.00969325687133378,0.008574042684044283,2014-04-09
0.00931584708124518,0.00797639424840238,0.007663558599707965,0.0045321800227888925,2014-04-10
0.004093325677055726,0.0030353046929628424,0.005354054486035528,0.0027608307036288554,2014-04-11
0.004554267683768098,0.003074555226129025,0.005782646162499003,0.0038364549790541047,2014-04-14
0.0037139903522610124,0.0023266290674391343,0.0027980524906177084,0.0026636530770171724,2014-04-15
0.004148466282005936,0.0028499578643401274,0.0052985392422504884,0.0037989097480648493,2014-04-16
0.005407778053758916,0.006286484407010989,0.00732823751387629,0.006963926717819216,2014-04-17
0.008173424204830429,0.006214528007534997,0.008616230306690717,0.007571309000795612,2014-04-21
0.014200934837903703,0.013078852929515758,0.014507689193335754,0.012962659085604733,2014-04-22
0.011135345703737115,0.010161294013394107,0.011880623890769909,0.008677849408933042,2014-04-23
0.008879168589687667,0.007631873435925071,0.007838993174305309,0.006595079915106744,2014-04-24
0.005562163502735709,0.0044722782992646926,0.004996526116720079,0.001738221521097455,2014-04-25
0.0012813727250952228,0.0,0.0,0.0,2014-04-28
0.0,0.0008133378913095235,0.002782510357103432,0.0012501040293658866,2014-04-29
0.0012527040863151845,0.00032708195372747884,0.002387232570789974,0.0017293866552441917,2014-04-30
0.0026046471274542293,0.005405545463919942,0.0052296996283751895,0.004927537320835437,2014-05-01
0.005573188090204129,0.005015229451420106,0.00767244151310148,0.00583971657797526,2014-05-02
0.005696696449385558,0.005359756086554743,0.008127681929745459,0.006663547176582421,2014-05-05
0.006942775182654806,0.005848195520641378,0.0058048534459827494,0.0026459833453106457,2014-05-06
0.00306338068315129,0.0015132911761296386,0.003488684182340815,0.0013980850835209613,2014-05-07
0.0010850855988546598,0.0023593407564062863,0.0032999252376532118,0.0016454554296381485,2014-05-08
0.0021701711977093058,0.0019712024177536702,0.003963908189195814,0.003167228635104838,2014-05-09
0.004106558715539457,0.00537065610110557,0.006888545160595311,0.006899870991495888,2014-05-12
0.007103774206272118,0.007276446786239607,0.009158076163996984,0.007273141124909274,2014-05-13
0.007677194095494791,0.007304791482197634,0.010339473996089366,0.008320043239650007,2014-05-14
0.008515268865189274,0.006735673307931428,0.008856063038466588,0.006621578614892279,2014-05-15
0.007328729971292733,0.006338812628575205,0.008958216542491876,0.007878311742535227,2014-05-16
0.007666169508026371,0.010100237628468942,0.010448286720235414,0.011107384438612908,2014-05-19
0.011638195276915966,0.01129517501423205,0.013968061099453491,0.012690995807278185,2014-05-20
0.013867906313997966,0.015217957494484943,0.01639970230736225,0.01687199875906112,2014-05-21
0.01734370786275463,0.0167028981519992,0.01954196472705387,0.017137038836884846,2014-05-22
0.01751132046101246,0.017786622782462805,0.020021630190605613,0.0194671845746026,2014-05-23
0.019796172103044657,0.017732111064394,0.020796649559567004,0.018685316639911326,2014-05-27
0.01873755847036017,0.01838191380149712,0.020874372086835805,0.0192220199960616,2014-05-28
0.02010493711179555,0.020734709891047032,0.022217880123435257,0.022305317405560382,2014-05-29
0.02270296477540655,0.021988514342573387,0.0248960192130894,0.022886195090976974,2014-05-30
0.023651308976596036,0.02224363989682486,0.025093655141321752,0.023820461512749982,2014-06-02
0.023763786859106337,0.022830202752498238,0.02610406578536227,0.022828774360705018,2014-06-03
0.02305142889960861,0.02259034420580673,0.025271313409191837,0.02407446095714426,2014-06-04
0.024593039603145003,0.0236588076513677,0.026441610564466686,0.025209711730417653,2014-06-05
0.025973657172266823,0.02485592271097803,0.02861565321381257,0.025602857363113754,2014-06-06
0.02586117928975651,0.02393137206436903,0.026779149413722392,0.02404795635958447,2014-06-09
0.024983405404610845,0.025106681272220363,0.02787394773500118,0.025196459431637758,2014-06-10
0.024919448663207527,0.024356577439683252,0.027869506278304423,0.025574141100203493,2014-06-11
0.025766345458557827,0.02384415447999043,0.02687020224093016,0.023906598505932186,2014-06-12
0.02442762956669979,0.023331725697640263,0.02613959743893629,0.025068359774539667,2014-06-13
0.025206158607818857,0.024053484834219346,0.02751863712910975,0.025631567728249732,2014-06-16
0.027744640542854457,0.02773422527127617,0.030705308185920155,0.02858897124822661,2014-06-17
0.028986308263295804,0.02832951046765314,0.03125603695661994,0.029699934987064927,2014-06-18
0.0302566505117199,0.02803950719590198,0.030769712272947433,0.028089813123065577,2014-06-19
0.028441562902055878,0.026598166596591005,0.030085739801345088,0.027822567277665675,2014-06-20
0.028035755611091007,0.026375752731306684,0.030212318352278153,0.027676791991086774,2014-06-23
0.02774684310466706,0.02813763061748875,0.030201217675460634,0.02697885528200153,2014-06-24
0.02707417837141779,0.027008110787002604,0.02971932851863615,0.02871265937017234,2014-06-25
0.02835114008368511,0.02643680911623185,0.030478799824234543,0.027696673388143772,2014-06-26
0.027806388833242476,0.02666576764837253,0.030623144201954625,0.028242211610147297,2014-06-27
0.02880766518836686,0.02746819970247387,0.031131682098959612,0.027915327471350698,2014-06-30
0.03175635953799252,0.033314217549268,0.03459815306796794,0.03509349673722449,2014-07-01
0.0355607727086243,0.03379175696880379,0.03698316194548518,0.033688776657652186,2014-07-02
0.03482855635759692,0.03308308134328007,0.03761161917330247,0.03492784005358861,2014-07-03
0.035256418712701326,0.03299803561009136,0.03564187760215845,0.03233707756874803,2014-07-07
0.032510625063956744,0.03054929377280191,0.031040635201600567,0.02889818565531667,2014-07-08
0.029539881539394255,0.02800679550693483,0.03114055908250439,0.028445407626998154,2014-07-09
0.02693964542476794,0.026883820343305054,0.02858012156023855,0.027462555340806466,2014-07-10
0.028498906068818677,0.026870736832249664,0.030567628958169585,0.027773975515472712,2014-07-11
0.02890470747058084,0.029345645691649894,0.030978454807846043,0.0305613167144356,2014-07-14
0.030534538430675426,0.02844944556365625,0.031704618153143155,0.029790489413173776,2014-07-15
0.03127998193098383,0.029393612742862327,0.031955551561736545,0.02876345689994149,2014-07-16
0.02890029645775294,0.027899949744644464,0.030820786060035715,0.027641452527673707,2014-07-17
0.028355551096513013,0.02690780386891127,0.030256732919245674,0.02870382450431906,2014-07-18
